ID DEPATAMENTO;DEPARTAMENTO;ID MUNICIPIO;MUNICIPIO;ID LOCALIDAD;LOCALIDAD;AÑO SERVICIO;MES SERVICIO;ENERGÍA ACTIVA;ENERGÍA REACTIVA;POTENCIA MÁXIMA;DÍA DE DEMANDA MÁXIMA;FECHA DE DEMANDA MÁXIMA;PROMEDIO DIARIO EN HORAS
52;NARIÑO;52250;EL CHARCO;52250016;ALTERON - URIBE URIBE (EL CHARCO - NARIÑO);2024;8;608;403;648;Miércoles;08/07/2024 05:45:00 PM;402
52;NARIÑO;52427;MAGÜI;52427901;ALTO ESTERO (MAGÜI - NARIÑO);2024;8;288;94;958;Sábado;08/03/2024 07:30:00 PM;107
52;NARIÑO;52390;LA TOLA;52390013;AMARALES (LA TOLA - NARIÑO);2024;8;9318;2501;5821;Viernes;08/02/2024 08:45:00 PM;832
52;NARIÑO;52490;OLAYA HERRERA;52490913;BOCA DE PRIETA (OLAYA HERRERA - NARIÑO);2024;8;2167;662;1294;Jueves;08/01/2024 08:30:00 PM;634
52;NARIÑO;52835;SAN ANDRÉS DE TUMACO;52835055;BOCAS DE CURAY (SAN ANDRÉS DE TUMACO - NARIÑO);2024;8;6641;2521;48;Martes;08/06/2024 07:00:00 PM;554
52;NARIÑO;52473;MOSQUERA;52473010;EL BAJITO DE ECHANDIA (MOSQUERA - NARIÑO);2024;8;2959;971;1265;Lunes;08/19/2024 06:30:00 PM;1015
52;NARIÑO;52427;MAGÜI;52427910;EL ROSARIO (MAGÜI - NARIÑO);2024;8;0;0;98;Martes;08/13/2024 09:00:00 AM;0
52;NARIÑO;52427;MAGÜI;52427013;LA LOMA (MAGÜI - NARIÑO);2024;8;89;26;533;Miércoles;08/14/2024 06:30:00 PM;44
52;NARIÑO;52390;LA TOLA;52390003;LA VIGIA DE LA MAR (LA TOLA - NARIÑO);2024;8;5544;2643;2564;Miércoles;08/21/2024 12:45:00 PM;946
52;NARIÑO;52250;EL CHARCO;52250005;LAS MERCEDES (EL CHARCO - NARIÑO);2024;8;936;411;1194;Domingo;08/25/2024 08:30:00 PM;415
52;NARIÑO;52390;LA TOLA;52390009;MULATOS (LA TOLA - NARIÑO);2024;8;2941;1789;2547;Jueves;08/01/2024 05:00:00 PM;557
52;NARIÑO;52835;SAN ANDRÉS DE TUMACO;52835217;SAN JUAN DE LA COSTA (SAN ANDRÉS DE TUMACO - NARIÑO);2024;8;25180;9879;1056;Martes;08/06/2024 07:15:00 PM;1041
52;NARIÑO;52390;LA TOLA;52390016;SAN PABLO DEL MAR (LA TOLA - NARIÑO);2024;8;3514;1266;247;Jueves;08/01/2024 07:00:00 PM;543
52;NARIÑO;52621;ROBERTO PAYAN;52621912;TAMAJE (ROBERTO PAYAN - NARIÑO);2024;8;738;449;2146;Domingo;08/04/2024 07:30:00 PM;118
86;PUTUMAYO;86573;PUERTO LEGUIZAMO;86573009;PIÑUÑA NEGRO (PUERTO LEGUÍZAMO - PUTUMAYO);2024;8;2682;1656;224;Viernes;08/02/2024 06:45:00 PM;531
86;PUTUMAYO;86573;PUERTO LEGUIZAMO;86573000;PUERTO LEGUÍZAMO (PUERTO LEGUÍZAMO - PUTUMAYO);2024;8;974651;271412;206677;Jueves;08/22/2024 03:00:00 PM;2347
76;VALLE DEL CAUCA;76109;BUENAVENTURA;76109069;PAPAYAL 1 (BUENAVENTURA - VALLE DEL CAUCA);2024;8;9681;1402;4458;Domingo;08/18/2024 07:00:00 PM;1036
76;VALLE DEL CAUCA;76109;BUENAVENTURA;76109028;PUERTO MERIZALDE (BUENAVENTURA - VALLE DEL CAUCA);2024;8;96031;33217;22229;Miércoles;08/28/2024 07:45:00 PM;21
76;VALLE DEL CAUCA;76109;BUENAVENTURA;76109081;PUNTA BONITA (BUENAVENTURA - VALLE DEL CAUCA);2024;8;4975;4623;2216;Sábado;08/17/2024 07:15:00 PM;93
76;VALLE DEL CAUCA;76109;BUENAVENTURA;76109032;SAN FRANCISCO NAYA (BUENAVENTURA - VALLE DEL CAUCA);2024;8;7610;3285;3123;Viernes;08/02/2024 07:15:00 PM;1005
97;VAUPÉS;97161;CARURÚ;97161000;CARURÚ (CARURÚ - VAUPÉS);2024;8;31775;7881;8782;Jueves;08/29/2024 06:45:00 PM;1639
97;VAUPÉS;97001;MITÚ;97001000;MITÚ (MITÚ - VAUPÉS);2024;8;1590470;387197;323671;Miércoles;08/21/2024 01:00:00 PM;2356
97;VAUPÉS;97666;TARAIRA;97666000;TARAIRA (TARAIRA - VAUPÉS);2024;8;39226;10719;13684;Martes;08/20/2024 12:00:00 PM;1301
99;VICHADA;99001;PUERTO CARREÑO;99001000;PUERTO CARREÑO (PUERTO CARREÑO - VICHADA);2024;8;2506944;732978;501424;Martes;08/20/2024 02:00:00 PM;24
91;AMAZONAS;91798;TARAPACA (ANM);91798000;TARAPACA (TARAPACA (ANM) - AMAZONAS);2024;10;25722;11455;9445;miércoles;10/02/2024 02:30:00 PM;1027
5;ANTIOQUIA;5873;VIGÍA DEL FUERTE;5873010;LA PLAYA MURRI  (VIGÍA DEL FUERTE - ANTIOQUIA);2024;10;5792;2428;2255;jueves;10/03/2024 06:30:00 PM;114
5;ANTIOQUIA;5873;VIGÍA DEL FUERTE;5873013;LOMA MURRI (VIGÍA DEL FUERTE - ANTIOQUIA);2024;10;7563;3492;2764;lunes;10/07/2024 05:30:00 PM;1202
88;ARCHIPIÉLAGO DE SAN ANDRÉS y PROVIDENCIA;88564;PROVIDENCIA;88564000;PROVIDENCIA (PROVIDENCIA - ARCHIPIÉLAGO DE SAN ANDRÉS y PROVIDENCIA );2024;10;1157158;248214;201532;jueves;10/24/2024 02:30:00 PM;2398
13;BOLÍVAR;13001;CARTAGENA DE INDIAS;13001007;ISLA FUERTE (CARTAGENA DE INDIAS - BOLÍVAR);2024;10;60909;27005;26148;sábado;10/12/2024 09:45:00 PM;975
13;BOLÍVAR;13001;CARTAGENA DE INDIAS;13001037;ISLA MUCURA (CARTAGENA DE INDIAS - BOLÍVAR);2024;10;0;0;0;martes;10/01/2024 12:00:00 AM;0
13;BOLÍVAR;13001;CARTAGENA DE INDIAS;13001017;SANTA CRUZ DEL ISLOTE (CARTAGENA DE INDIAS - BOLÍVAR);2024;10;13769;3852;5408;viernes;10/25/2024 10:30:00 PM;1057
18;CAQUETÁ;18150;CARTAGENA DEL CHAIRA;18150001;REMOLINO DEL CAGUAN (CARTAGENA DEL CHAIRA - CAQUETÁ);2024;10;10614;4275;10475;jueves;10/17/2024 07:15:00 PM;398
18;CAQUETÁ;18150;CARTAGENA DEL CHAIRA;18150002;SANTA FE DEL CAGUAN (CARTAGENA DEL CHAIRA - CAQUETÁ);2024;10;1853;784;3712;martes;10/22/2024 06:45:00 PM;213
18;CAQUETÁ;18753;SAN VICENTE DEL CAGUÁN;18753002;GUACAMAYAS (SAN VICENTE DEL CAGUÁN - CAQUETÁ);2024;10;11461;4135;3533;viernes;10/18/2024 08:15:00 PM;173
18;CAQUETÁ;18753;SAN VICENTE DEL CAGUÁN;18753009;PUERTO BETANIA (SAN VICENTE DEL CAGUÁN - CAQUETÁ);2024;10;4898;1658;392;martes;10/22/2024 07:30:00 PM;519
18;CAQUETÁ;18753;SAN VICENTE DEL CAGUÁN;18753033;VILLA LOBOS (SAN VICENTE DEL CAGUÁN - CAQUETÁ);2024;10;5840;2186;5998;sábado;10/05/2024 07:45:00 PM;391
19;CAUCA;19318;GUAPI;19318013;SAN ANTONIO DE GUAJUI (GUAPI - CAUCA);2024;10;10491;5719;5565;martes;10/29/2024 07:15:00 PM;794
19;CAUCA;19418;LÓPEZ DE MICAY;19418009;NOANAMITO (LÓPEZ DE MICAY - CAUCA);2024;10;5550;2571;44;lunes;10/28/2024 07:15:00 PM;58
19;CAUCA;19809;TIMBIQUÍ;19809014;CHACON (TIMBIQUÍ - CAUCA);2024;10;4237;1000;2355;sábado;10/26/2024 06:30:00 PM;721
19;CAUCA;19809;TIMBIQUÍ;19809010;COMUNIDAD DE CHETE (TIMBIQUÍ - CAUCA);2024;10;4853;1895;3229;miércoles;10/30/2024 06:30:00 PM;609
19;CAUCA;19809;TIMBIQUÍ;19809007;SAN JOSE (TIMBIQUÍ - CAUCA);2024;10;5319;3342;3526;miércoles;10/30/2024 07:00:00 PM;598
19;CAUCA;19809;TIMBIQUÍ;19809009;SANTA ROSA DE SAIJA (TIMBIQUÍ - CAUCA);2024;10;2838;867;2239;domingo;10/27/2024 07:15:00 PM;493
27;CHOCÓ;27006;ACANDÍ;27006000;ACANDÍ (ACANDÍ - CHOCÓ);2024;10;700050;199855;145147;viernes;10/25/2024 10:15:00 PM;202
27;CHOCÓ;27006;ACANDÍ;27006007;SAN FRANCISCO (ACANDÍ - CHOCÓ);2024;10;0;0;0;martes;10/01/2024 12:00:00 AM;0
27;CHOCÓ;27025;ALTO BAUDO;27025000;CIUDAD BAUDO - PIE DE PATO (ALTO BAUDO - CHOCÓ);2024;10;49525;17855;13666;sábado;10/05/2024 11:30:00 AM;207
27;CHOCÓ;27075;BAHÍA SOLANO;27075000;CIUDAD MUTIS (BAHÍA SOLANO - CHOCÓ);2024;10;858004;260374;152372;jueves;10/17/2024 06:30:00 PM;2383
27;CHOCÓ;27075;BAHÍA SOLANO;27075001;CUPICA (BAHÍA SOLANO - CHOCÓ);2024;10;46559;17624;14449;viernes;10/11/2024 07:00:00 PM;1702
27;CHOCÓ;27075;BAHÍA SOLANO;27075002;EL VALLE (BAHÍA SOLANO - CHOCÓ);2024;10;113146;38231;37224;sábado;10/05/2024 07:00:00 PM;1395
27;CHOCÓ;27077;BAJO BAUDÓ;27077002;BELEN DE DOCAMPADO (BAJO BAUDÓ - CHOCÓ);2024;10;8011;2852;3738;sábado;10/26/2024 06:30:00 PM;941
27;CHOCÓ;27077;BAJO BAUDÓ;27077905;BUENAVISTA (BAJO BAUDÓ - CHOCÓ);2024;10;4169;1669;1709;miércoles;10/02/2024 08:30:00 PM;981
27;CHOCÓ;27077;BAJO BAUDÓ;27077029;FIRME DE USARGA (BAJO BAUDÓ - CHOCÓ);2024;10;517;229;593;lunes;10/28/2024 11:45:00 AM;371
27;CHOCÓ;27077;BAJO BAUDÓ;27077026;GUINEAL (BAJO BAUDÓ - CHOCÓ);2024;10;2627;1961;3762;domingo;10/27/2024 06:15:00 PM;518
27;CHOCÓ;27077;BAJO BAUDÓ;27077008;ORPUA (BAJO BAUDÓ - CHOCÓ);2024;10;308;157;539;miércoles;10/30/2024 07:30:00 PM;306
27;CHOCÓ;27077;BAJO BAUDÓ;27077011;PILIZA - BELLAVISTA - VILLA LUZ (BAJO BAUDÓ - CHOCÓ);2024;10;3472;1076;288;viernes;10/25/2024 07:00:00 PM;568
27;CHOCÓ;27077;BAJO BAUDÓ;27077000;PIZARRO (BAJO BAUDÓ - CHOCÓ);2024;10;121713;47969;4657;sábado;10/05/2024 06:45:00 PM;1199
27;CHOCÓ;27077;BAJO BAUDÓ;27077016;SIVIRU (BAJO BAUDÓ - CHOCÓ);2024;10;0;0;0;martes;10/01/2024 12:00:00 AM;0
27;CHOCÓ;27077;BAJO BAUDÓ;27077916;TERRON (BAJO BAUDÓ - CHOCÓ);2024;10;5259;2260;2389;sábado;10/05/2024 06:45:00 PM;1063
27;CHOCÓ;27077;BAJO BAUDÓ;27077019;VIRUDO (BAJO BAUDÓ - CHOCÓ);2024;10;352;172;2676;domingo;10/06/2024 08:15:00 PM;53
27;CHOCÓ;27099;BOJAYÁ;27099005;NAPIPI (BOJAYÁ - CHOCÓ);2024;10;11485;4061;64;viernes;10/04/2024 07:00:00 PM;756
27;CHOCÓ;27099;BOJAYÁ;27099008;PUERTO CONTO (BOJAYÁ - CHOCÓ);2024;10;12075;3760;648;viernes;10/11/2024 06:30:00 PM;76
27;CHOCÓ;27250;EL LITORAL DEL SAN JUAN;27250000;SANTA GENOVEVA DE DOCORDO (EL LITORAL DEL SAN JUAN - CHOCÓ);2024;10;81383;40085;24209;viernes;10/11/2024 07:15:00 PM;1527
27;CHOCÓ;27372;JURADO;27372000;JURADO (JURADO - CHOCÓ);2024;10;182969;61194;3448;jueves;10/03/2024 07:00:00 PM;2394
27;CHOCÓ;27425;MEDIO ATRATO;27425000;BETE (MEDIO ATRATO - CHOCÓ);2024;10;19063;8733;68;sábado;10/26/2024 11:15:00 AM;1235
27;CHOCÓ;27425;MEDIO ATRATO;27425008;SAN ROQUE (MEDIO ATRATO - CHOCÓ);2024;10;1542;700;1879;martes;10/22/2024 08:30:00 PM;373
27;CHOCÓ;27495;NUQUÍ;27495001;ARUSI (NUQUÍ - CHOCÓ);2024;10;16399;6235;576;sábado;10/05/2024 06:45:00 PM;125
27;CHOCÓ;27495;NUQUÍ;27495011;COMUNIDAD DE PUERTO JAGUA (NUQUÍ - CHOCÓ);2024;10;956;401;586;lunes;10/14/2024 06:15:00 PM;642
27;CHOCÓ;27495;NUQUÍ;27495912;COMUNIDAD INDÍGENA DE PANGUI - EL YUCAL (NUQUÍ - CHOCÓ);2024;10;6761;1683;1222;jueves;10/24/2024 08:45:00 AM;1977
27;CHOCÓ;27495;NUQUÍ;27495000;NUQUÍ (NUQUÍ - CHOCÓ);2024;10;292011;101507;56989;viernes;10/11/2024 06:30:00 PM;23
27;CHOCÓ;27001;QUIBDÓ;27001029;TAGACHI (QUIBDÓ - CHOCÓ);2024;10;3983;1398;3862;martes;10/29/2024 07:30:00 PM;448
27;CHOCÓ;27800;UNGUÍA;27800001;BALBOA (UNGUÍA - CHOCÓ);2024;10;28284;14449;9993;domingo;10/13/2024 06:45:00 PM;1243
27;CHOCÓ;27800;UNGUÍA;27800005;TITUMATE (UNGUÍA - CHOCÓ);2024;10;16535;4124;704;jueves;10/17/2024 07:15:00 PM;1026
27;CHOCÓ;27800;UNGUÍA;27800000;UNGUÍA (UNGUÍA - CHOCÓ);2024;10;487097;153321;101851;viernes;10/25/2024 07:45:00 PM;224
94;GUAINÍA;94001;INÍRIDA;94001905;CHORRO BOCON (INÍRIDA - GUAINÍA);2024;10;5960;709;2003;domingo;10/06/2024 06:15:00 PM;1716
94;GUAINÍA;94001;INÍRIDA;94001000;INÍRIDA (INÍRIDA - GUAINÍA);2024;10;2463795;654496;471856;lunes;10/21/2024 02:45:00 PM;24
44;LA GUAJIRA;44847;URIBIA;44847012;NAZARETH (URIBIA - LA GUAJIRA);2024;10;36281;7757;26736;martes;10/29/2024 06:15:00 PM;551
47;MAGDALENA;47189;CIÉNAGA;47189018;PALMOR (CIÉNAGA - MAGDALENA);2024;10;108250;43734;21651;sábado;10/26/2024 06:30:00 PM;2324
50;META;50325;MAPIRIPAN;50325000;MAPIRIPAN (MAPIRIPAN - META);2024;10;200623;64737;39204;lunes;10/21/2024 06:00:00 PM;24
52;NARIÑO;52250;EL CHARCO;52250022;EL CUIL PUEBLO NUEVO (EL CHARCO - NARIÑO);2024;10;3449;1581;3147;viernes;10/25/2024 06:30:00 PM;436
52;NARIÑO;52250;EL CHARCO;52250005;LAS MERCEDES (EL CHARCO - NARIÑO);2024;10;921;518;874;sábado;10/12/2024 07:45:00 PM;406
52;NARIÑO;52250;EL CHARCO;52250007;SAN JOSE DEL TAPAJE (EL CHARCO - NARIÑO);2024;10;9108;1826;88;martes;10/01/2024 07:45:00 PM;558
52;NARIÑO;52390;LA TOLA;52390005;AGUACATAL (LA TOLA - NARIÑO);2024;10;2708;565;1014;lunes;10/07/2024 01:45:00 PM;1083
52;NARIÑO;52390;LA TOLA;52390013;AMARALES (LA TOLA - NARIÑO);2024;10;6959;3223;575;jueves;10/10/2024 07:30:00 PM;64
52;NARIÑO;52390;LA TOLA;52390003;LA VIGIA DE LA MAR (LA TOLA - NARIÑO);2024;10;4738;2344;2956;viernes;10/18/2024 07:45:00 PM;768
52;NARIÑO;52390;LA TOLA;52390009;MULATOS (LA TOLA - NARIÑO);2024;10;887;562;216;jueves;10/03/2024 04:00:00 PM;183
52;NARIÑO;52390;LA TOLA;52390016;SAN PABLO DEL MAR (LA TOLA - NARIÑO);2024;10;6188;2133;2541;martes;10/08/2024 07:15:00 PM;105
52;NARIÑO;52473;MOSQUERA;52473010;EL BAJITO DE ECHANDIA (MOSQUERA - NARIÑO);2024;10;3162;1164;1529;martes;10/22/2024 11:45:00 AM;1036
52;NARIÑO;52835;SAN ANDRÉS DE TUMACO;52835055;BOCAS DE CURAY (SAN ANDRÉS DE TUMACO - NARIÑO);2024;10;5585;1990;504;martes;10/01/2024 06:00:00 PM;465
52;NARIÑO;52835;SAN ANDRÉS DE TUMACO;52835217;SAN JUAN DE LA COSTA (SAN ANDRÉS DE TUMACO - NARIÑO);2024;10;22891;9017;1216;lunes;10/28/2024 06:45:00 PM;986
52;NARIÑO;52696;SANTA BÁRBARA;52696014;LA ENSENADA (SANTA BÁRBARA - NARIÑO);2024;10;3437;1564;20;martes;10/01/2024 07:45:00 PM;7
86;PUTUMAYO;86573;PUERTO LEGUIZAMO;86573009;PIÑUÑA NEGRO (PUERTO LEGUIZAMO - PUTUMAYO);2024;10;2810;1795;256;sábado;10/26/2024 06:30:00 PM;535
86;PUTUMAYO;86573;PUERTO LEGUIZAMO;86573000;PUERTO LEGUIZAMO (PUERTO LEGUIZAMO - PUTUMAYO);2024;10;898093;256776;210399;jueves;10/17/2024 01:45:00 PM;2233
76;VALLE DEL CAUCA;76109;BUENAVENTURA;76109957;HUMANES MAR (BUENAVENTURA - VALLE DEL CAUCA);2024;10;6391;1226;3159;sábado;10/26/2024 11:15:00 AM;928
76;VALLE DEL CAUCA;76109;BUENAVENTURA;76109069;PAPAYAL 1 (BUENAVENTURA - VALLE DEL CAUCA);2024;10;6167;1463;4123;sábado;10/26/2024 12:30:00 PM;963
76;VALLE DEL CAUCA;76109;BUENAVENTURA;76109028;PUERTO MERIZALDE (BUENAVENTURA - VALLE DEL CAUCA);2024;10;105789;36701;21806;sábado;10/19/2024 07:45:00 PM;2315
76;VALLE DEL CAUCA;76109;BUENAVENTURA;76109081;PUNTA BONITA (BUENAVENTURA - VALLE DEL CAUCA);2024;10;4127;4261;1855;sábado;10/12/2024 01:45:00 PM;879
76;VALLE DEL CAUCA;76109;BUENAVENTURA;76109032;SAN FRANCISCO NAYA (BUENAVENTURA - VALLE DEL CAUCA);2024;10;5979;2432;3302;domingo;10/27/2024 11:45:00 AM;763
76;VALLE DEL CAUCA;76109;BUENAVENTURA;76109034;SAN ISIDRO - CALIMA (BUENAVENTURA - VALLE DEL CAUCA);2024;10;5506;1053;2606;martes;10/08/2024 07:00:00 PM;861
97;VAUPÉS;97161;CARURÚ;97161000;CARURÚ (CARURÚ - VAUPÉS);2024;10;36550;7807;9354;jueves;10/17/2024 07:00:00 PM;1675
97;VAUPÉS;97001;MITÚ;97001000;MITÚ (MITÚ - VAUPÉS);2024;10;1699154;402973;344216;lunes;10/21/2024 01:30:00 PM;2392
97;VAUPÉS;97666;TARAIRA;97666000;TARAIRA (TARAIRA - VAUPÉS);2024;10;48031;13010;13948;lunes;10/07/2024 12:30:00 PM;1442
99;VICHADA;99001;PUERTO CARREÑO;99001000;PUERTO CARREÑO (PUERTO CARREÑO - VICHADA);2024;10;2821146;736227;54252;lunes;10/21/2024 01:45:00 PM;2398
91;AMAZONAS;91001;LETICIA;91001000;LETICIA (LETICIA - AMAZONAS);2024;10;4604704;1149124;883917;jueves;10/03/2024 05:45:00 PM;2391
91;AMAZONAS;91540;PUERTO NARIÑO;91540000;PUERTO NARIÑO (PUERTO NARIÑO - AMAZONAS);2024;11;132076;42989;2816;martes;11/19/2024 06:15:00 PM;24
91;AMAZONAS;91798;TARAPACA (ANM);91798000;TARAPACA (TARAPACA (ANM) - AMAZONAS);2024;11;24872;11436;9312;viernes;11/29/2024 06:15:00 PM;1025
5;ANTIOQUIA;5873;VIGÍA DEL FUERTE;5873010;LA PLAYA MURRI  (VIGÍA DEL FUERTE - ANTIOQUIA);2024;11;5699;2378;2141;martes;11/19/2024 12:45:00 PM;1219
5;ANTIOQUIA;5873;VIGÍA DEL FUERTE;5873013;LOMA MURRI (VIGÍA DEL FUERTE - ANTIOQUIA);2024;11;8122;3565;3165;sábado;11/16/2024 07:30:00 AM;1377
88;ARCHIPIÉLAGO DE SAN ANDRÉS y PROVIDENCIA;88564;PROVIDENCIA;88564000;PROVIDENCIA (PROVIDENCIA - ARCHIPIÉLAGO DE SAN ANDRÉS y PROVIDENCIA );2024;11;1082610;224829;192121;jueves;11/07/2024 03:00:00 PM;24
13;BOLÍVAR;13001;CARTAGENA DE INDIAS;13001007;ISLA FUERTE (CARTAGENA DE INDIAS - BOLÍVAR);2024;11;51103;23051;24244;sábado;11/09/2024 09:45:00 PM;861
13;BOLÍVAR;13001;CARTAGENA DE INDIAS;13001037;ISLA MUCURA (CARTAGENA DE INDIAS - BOLÍVAR);2024;11;4481;1628;1882;viernes;11/29/2024 11:30:00 PM;986
13;BOLÍVAR;13001;CARTAGENA DE INDIAS;13001017;SANTA CRUZ DEL ISLOTE (CARTAGENA DE INDIAS - BOLÍVAR);2024;11;4427;1201;5011;martes;11/05/2024 10:15:00 PM;373
18;CAQUETÁ;18150;CARTAGENA DEL CHAIRA;18150001;REMOLINO DEL CAGUAN (CARTAGENA DEL CHAIRA - CAQUETÁ);2024;11;10502;4183;1065;sábado;11/02/2024 07:45:00 PM;431
18;CAQUETÁ;18150;CARTAGENA DEL CHAIRA;18150002;SANTA FE DEL CAGUAN (CARTAGENA DEL CHAIRA - CAQUETÁ);2024;11;3332;1306;4052;jueves;11/28/2024 06:30:00 PM;366
18;CAQUETÁ;18753;SAN VICENTE DEL CAGUÁN;18753002;GUACAMAYAS (SAN VICENTE DEL CAGUÁN - CAQUETÁ);2024;11;9194;3188;3694;viernes;11/08/2024 07:15:00 PM;1337
18;CAQUETÁ;18753;SAN VICENTE DEL CAGUÁN;18753009;PUERTO BETANIA (SAN VICENTE DEL CAGUÁN - CAQUETÁ);2024;11;5952;1949;4116;viernes;11/22/2024 07:00:00 PM;66
19;CAUCA;19318;GUAPI;19318013;SAN ANTONIO DE GUAJUI (GUAPI - CAUCA);2024;11;11343;6343;5343;miércoles;11/20/2024 07:15:00 PM;903
19;CAUCA;19418;LÓPEZ DE MICAY;19418009;NOANAMITO (LÓPEZ DE MICAY - CAUCA);2024;11;6096;2925;40;viernes;11/01/2024 06:15:00 PM;693
19;CAUCA;19809;TIMBIQUÍ;19809014;CHACON (TIMBIQUÍ - CAUCA);2024;11;4732;1158;2317;domingo;11/24/2024 07:15:00 PM;834
19;CAUCA;19809;TIMBIQUÍ;19809010;COMUNIDAD DE CHETE (TIMBIQUÍ - CAUCA);2024;11;5732;2281;3187;viernes;11/01/2024 07:15:00 PM;753
19;CAUCA;19809;TIMBIQUÍ;19809007;SAN JOSE (TIMBIQUÍ - CAUCA);2024;11;6389;4097;3437;viernes;11/01/2024 07:30:00 PM;773
19;CAUCA;19809;TIMBIQUÍ;19809009;SANTA ROSA DE SAIJA (TIMBIQUÍ - CAUCA);2024;11;3336;1057;2196;jueves;11/21/2024 06:45:00 PM;612
27;CHOCÓ;27006;ACANDÍ;27006000;ACANDÍ (ACANDÍ - CHOCÓ);2024;11;678331;196012;139797;jueves;11/07/2024 10:15:00 PM;2055
27;CHOCÓ;27006;ACANDÍ;27006007;SAN FRANCISCO (ACANDÍ - CHOCÓ);2024;11;0;0;0;viernes;11/01/2024 12:00:00 AM;0
27;CHOCÓ;27025;ALTO BAUDO;27025000;CIUDAD BAUDO - PIE DE PATO (ALTO BAUDO - CHOCÓ);2024;11;52063;17354;13948;miércoles;11/06/2024 12:15:00 PM;2368
27;CHOCÓ;27075;BAHÍA SOLANO;27075000;CIUDAD MUTIS (BAHÍA SOLANO - CHOCÓ);2024;11;775786;237026;149116;jueves;11/14/2024 02:15:00 PM;2377
27;CHOCÓ;27075;BAHÍA SOLANO;27075001;CUPICA (BAHÍA SOLANO - CHOCÓ);2024;11;60636;27745;13518;lunes;11/25/2024 08:00:00 PM;236
27;CHOCÓ;27075;BAHÍA SOLANO;27075002;EL VALLE (BAHÍA SOLANO - CHOCÓ);2024;11;0;0;0;viernes;11/01/2024 12:00:00 AM;0
27;CHOCÓ;27077;BAJO BAUDÓ;27077002;BELEN DE DOCAMPADO (BAJO BAUDÓ - CHOCÓ);2024;11;8356;2902;3606;sábado;11/02/2024 06:30:00 PM;1052
27;CHOCÓ;27077;BAJO BAUDÓ;27077905;BUENAVISTA (BAJO BAUDÓ - CHOCÓ);2024;11;4801;1848;2611;viernes;11/15/2024 06:45:00 PM;1112
27;CHOCÓ;27077;BAJO BAUDÓ;27077029;FIRME DE USARGA (BAJO BAUDÓ - CHOCÓ);2024;11;984;462;619;lunes;11/25/2024 06:15:00 PM;722
27;CHOCÓ;27077;BAJO BAUDÓ;27077026;GUINEAL (BAJO BAUDÓ - CHOCÓ);2024;11;2838;2438;3701;martes;11/12/2024 06:15:00 PM;595
27;CHOCÓ;27077;BAJO BAUDÓ;27077008;ORPUA (BAJO BAUDÓ - CHOCÓ);2024;11;331;127;49;martes;11/12/2024 06:30:00 PM;33
27;CHOCÓ;27077;BAJO BAUDÓ;27077011;PILIZA - BELLAVISTA - VILLA LUZ (BAJO BAUDÓ - CHOCÓ);2024;11;3742;1035;288;sábado;11/02/2024 06:45:00 PM;592
27;CHOCÓ;27077;BAJO BAUDÓ;27077000;PIZARRO (BAJO BAUDÓ - CHOCÓ);2024;11;166727;63184;50318;viernes;11/29/2024 07:00:00 PM;1557
27;CHOCÓ;27077;BAJO BAUDÓ;27077016;SIVIRU (BAJO BAUDÓ - CHOCÓ);2024;11;0;0;0;viernes;11/01/2024 12:00:00 AM;0
27;CHOCÓ;27077;BAJO BAUDÓ;27077916;TERRON (BAJO BAUDÓ - CHOCÓ);2024;11;2786;1171;2501;miércoles;11/06/2024 07:00:00 PM;538
27;CHOCÓ;27077;BAJO BAUDÓ;27077019;VIRUDO (BAJO BAUDÓ - CHOCÓ);2024;11;3538;1781;2959;viernes;11/22/2024 09:00:00 PM;517
27;CHOCÓ;27099;BOJAYÁ;27099005;NAPIPI (BOJAYÁ - CHOCÓ);2024;11;10480;3648;576;domingo;11/03/2024 07:45:00 PM;748
27;CHOCÓ;27099;BOJAYÁ;27099008;PUERTO CONTO (BOJAYÁ - CHOCÓ);2024;11;12288;3775;624;sábado;11/30/2024 06:30:00 PM;851
27;CHOCÓ;27250;EL LITORAL DEL SAN JUAN;27250023;PAPAYO (EL LITORAL DEL SAN JUAN - CHOCÓ);2024;11;2183;792;173;sábado;11/16/2024 08:00:00 PM;509
27;CHOCÓ;27250;EL LITORAL DEL SAN JUAN;27250000;SANTA GENOVEVA DE DOCORDO (EL LITORAL DEL SAN JUAN - CHOCÓ);2024;11;80972;39662;2248;jueves;11/07/2024 07:00:00 PM;1547
27;CHOCÓ;27372;JURADO;27372000;JURADO (JURADO - CHOCÓ);2024;11;169699;56012;31968;lunes;11/25/2024 06:45:00 PM;2398
27;CHOCÓ;27425;MEDIO ATRATO;27425000;BETE (MEDIO ATRATO - CHOCÓ);2024;11;16681;8107;72;miércoles;11/06/2024 06:30:00 PM;1152
27;CHOCÓ;27425;MEDIO ATRATO;27425008;SAN ROQUE (MEDIO ATRATO - CHOCÓ);2024;11;1316;606;185;martes;11/12/2024 08:15:00 PM;32
27;CHOCÓ;27495;NUQUÍ;27495001;ARUSI (NUQUÍ - CHOCÓ);2024;11;16947;6063;552;sábado;11/16/2024 10:45:00 AM;1401
27;CHOCÓ;27495;NUQUÍ;27495011;COMUNIDAD DE PUERTO JAGUA (NUQUÍ - CHOCÓ);2024;11;1038;419;55;sábado;11/02/2024 06:15:00 PM;807
